id,extractor,source,statement,subject,verb,effect,object,effecttype,own_precision,own_out_of_context,own_comment
349350,openie,debate.org,"Although Konrad couldn't see it, the silence suggested that he was shaking his head.",konrad,shake,-0.2,head,negatively,-2,,
597835,starcon_noLinking,debate.org,Alternative fuels can make gigantic and immediate improvements.,alternative fuels,make,0.466666666667,gigantic and immediate improvements,positively,,,
1407527,openie,debate.org,"Also, when you read Revaltions 2:9 and 3:9 in the New Covenant, Christ calls those Jews calling them selves Jews, the Synagogue of Satan.",christ,call,0.266666666667,jews,positively,-1,,
382640,openie,debate.org,"Also, we need progressive school vouchers, which would encourage wealthy schools to compete for poorer children, which would go a huge way in paving the way for greater economic mobility, and together with a strong, innovative economy and a strong education system, you get strong economic mobility which in turn means a protected and authentic American Dream.",you,get,0.266666666667,economic mobility,positively,-2,,
234776,openie,debate.org,"Also, if you are trying to prevent backlash, WHY WOULD YOU FORCE A COUNTRY TO BE FORCED OFF THE INTERNET?",you,prevent,-0.6,backlash,negatively,1,n,
1506051,starcon,simple_wikipedia,"Also, farmers started groups to fight the railroad, such as the Grange.",farmers,start,0.733333333333,groups,positively,2,n,
278163,openie,debate.org,Also what happens if the companies the government pours money into suddenly closes?,government,pour,0.266666666667,money,positively,-2,,
1956497,openie,debate.org,"Also compare scientific advancements to war the great thing about science is that you can just think of some of the most random crazy things and to make a real reality, for example I heard a couple months ago that scientistswe're trying to make a Web shooter like from the Spiderman comic book and movie series.",you,make,0.466666666667,reality,positively,1,?,
282966,starcon,debate.org,"All the problems you blame Tsunade for with accordance to Sasuke's leaving, his current motives, and the failure to kill Orochimaru is not Tsunade's fault.",failure,kill,-1,orochimaru,negatively,-2,,
12929471,starcon,simple_wikipedia,All roads into Oslo's downtown area were closed as police moved people from the area and warned Oslo residents to stay away from the city center.,police,move,0.4,people,positively,1,y,
337522,starcon_noLinking,debate.org,All other values miss the core issue the resolution is stating and can be outweighed cleanly by justice.,all other values,miss,-0.2,resolution,negatively,,,
1435820,starcon,debate.org,Air Pollution threatens billions,air pollution,threaten,-0.733333333333,billions,negatively,2,?,
12931060,starcon,simple_wikipedia,"After spending his youth in Thunder Bay and Iroquois Falls Ontario, Watkinson attended the University of Toronto for two years in the field of architecture, until he left to participate in the band Max Webster.",watkinson,attend,0.533333333333,university of toronto,positively,0,,
11563,starcon_noLinking,debatepedia,"After recognition from Spain, Argentina began the annexation of Patagonia which was left to the native people and involved genocide.",argentina,begin,0.466666666667,annexation of patagonia which was left to the native people and involved genocide,positively,,,
866622,starcon_noLinking,simple_wikipedia,"After his unit was ambushed near Sataeri on that day, he ran through heavy fire to rescue his wounded commander, Capt. George Gividen.",heavy fire,rescue,0.866666666667,"his wounded commander, capt. george gividen",positively,,,
1498230,starcon,debate.org,Adults buy and put the presents under the christmas tree until eventually the child discovers the truth.,adults,buy,0.4,presents,positively,2,y,
1444730,starcon,debate.org,Adolf Hitler lead the Germans back to into power however breaking several agreements and policies one of which being the Treaty of Versailles.,adolf hitler,lead,0.466666666667,germans,positively,2,y,
1139314,openie,simple_wikipedia,"According to the Bible, Jesus taught in Jerusalem and performed numerous miracles there.",jesus,perform,0.2,miracles,positively,2,y,
1420636,starcon,debate.org,"According to Melanie McDonagh, she says that DNA tests violate a woman's right to choose who the daddy is and that a woman has the right to commit paternity fraud.",dna tests,violate,-0.733333333333,woman's right,negatively,2,y,
702608,starcon_noLinking,debate.org,"According to government statistics Cornwall, saw a 17 per cent rise in teenage pregnancies.",cornwall,see,0.466666666667,17 per cent rise in teenage pregnancies,positively,,,
607147,starcon,debate.org,"Abortion, is just a women getting rid of a part of her body, like and appendix, but what people don't realize is that people who get abortions are setting the future to what is going to be, and people against abortions are living in the ""what could have been"" times.",abortions,set,0.533333333333,future,positively,-2,,
1368610,openie,simple_wikipedia,Abel tells Chris to listen to her.,abel,tell,0.733333333333,chris,positively,-1,,
1318556,openie,simple_wikipedia,"Abdurrahman died of an illness in a hospital in New York, United States, aged 60.",abdurrahman,die,-0.266666666667,united states,negatively,-2,,
380651,starcon_noLinking,debate.org,Aang can build walls of stone and hurl giant boulders.,aang,build,0.733333333333,walls of stone,positively,,,
1268754,starcon,debate.org,"A) Rather than wait for the masses to become tolerant, a vaccine might dissolve the conflict much more quickly.",vaccine,dissolve,-0.8,conflict,negatively,2,?,
252379,starcon_noLinking,debate.org,A tariff would in no way stop foreign companies from building plants here and competing.,tariff,stop,-0.466666666667,foreign companies,negatively,,,
1495912,starcon,simple_wikipedia,A ship pilot usually only guides the ship through an especially difficult place such as a harbor.,ship pilot,guide,0.933333333333,ship,positively,2,y,
1471476,starcon,debate.org,"A Military Government is more efficient than a Civilian Government  Contention Two: Military Government is more stable   To look at how an army would organize a country, we must look at organization within the army.",army,organize,0.6,country,positively,1,y,
1475065,starcon,debate.org,"A man named Nathan Dunlap got in a fight over working hours a couple of months ago, and is currently hiding in the bathroom.",man,name,0.466666666667,nathan dunlap,positively,-2,,
1436703,starcon,debate.org,A God must have existed in order to create things in spite of the laws of conservation of mass and energy.,order,create,0.333333333333,things,positively,-2,,
1321589,openie,simple_wikipedia,A form is used to create the internal shape of the spun metal part.,form,create,0.333333333333,shape,positively,2,?,
13145375,starcon,simple_wikipedia,"A drug lord, also called a drug kingpin is a criminal boss who controls a sizable network of the people involved in the illegal drug trade.",drug lord,call,0.266666666667,drug kingpin,positively,-2,,
8544,starcon_noLinking,debate.org,"6) Whether or not a person wins a game of chess doesnt lie in the color of the pieces or the moves they make, it is the person who is playing the game and whether or not he will make more mistakes than their opponent.",person,win,0.4,game of chess,positively,,,
1431391,starcon,debate.org,3) The criminals marry the Lautner.,criminals,marry,0.6,lautner,positively,2,y,
372341,starcon_noLinking,debate.org,3)  Gay marriages can bring financial gain to state and local governments.,gay marriages,bring,0.266666666667,financial gain,positively,,,
682675,starcon_noLinking,debate.org,22% of Americans own one or more guns (35% of men and 12% of women).,22% of americans,own,0.266666666667,one or more guns (35% of men and 12% of women),positively,,,
184047,starcon_noLinking,debate.org,"2) If we are to simply ignore the addition of ""or less"", there is still a problem and that is when individuals can truly make decisions.",individuals,make,0.466666666667,decisions,positively,,,
1412165,starcon,debate.org,"2) I believe if you take away meth and heroin, the drugs that are pure poison, there's no need to worry about death from using drugs like ecstasy that are cut with meth, if the government were to create and sell the drugs they could make a higher amount of money and insure the safety of the people who use them.",government,create,0.333333333333,drugs,positively,1,y,
322478,openie,debate.org,"18-40 could be the third one, and then 40+, so that way there can be balance, and people can have more fun online without worrying if a little kid will try to report them for losing at the game they play, and I do realize this could actually make it harder to find people online due to the fact, the gaming community would be spilt, but the solution for that could be by letting in a player from a different age group in every once and while without telling them, but you could only get let in to the next age group you are closest to.",little kid,report,0.333333333333,them,positively,1,n,
1453696,starcon,debate.org,"1) To summarize, our main point of disagreement hinge on whether or not Palmer should receive the inheritance left for him in his grandfather""s will -- a man that he willfully murdered, so as to expedite the activation of the will itself, so as to more swiftly enjoy the benefits that said inheritance would provide.",palmer,receive,0.2,inheritance,positively,-2,,
134316,starcon_noLinking,debate.org,> The point that the nurse could perform the action is not accurate because it is the doctor who ultimately decides if the patient is on fact terminally ill.,nurse,perform,0.2,action,positively,,,
1457318,starcon,debate.org,== Dropped Arguments ==,==,drop,-0.266666666667,arguments,negatively,-2,,
1409856,starcon,debate.org,"#1: ""God punishes people in hell, which would be unjust if their sins were atoned for.""",god,punish,-0.733333333333,people,negatively,2,y,
1463830,starcon,debate.org,"# Joshua tells the Israelites that God will ""without fail"" drive out the Canaanites and the Jebusites.",# joshua,tell,0.733333333333,israelites,positively,-2,,
1444995,starcon,debate.org,//They are highly trained and still can make errors but it is what makes everyone love the game.,everyone,love,0.8,game,positively,1,n,
839906,openie,debate.org,[Using marijuana] made the difference...,marijuana,make,0.466666666667,difference,positively,-2,,
86598,starcon_noLinking,debate.org,"[3] They are extremely profit-driven, have a high credit rating, have television stations fighting over the right to broadcast their material, and have one of the largest fan bases in America, so I find it hard to believe that they are strapped for cash to the point of justifiably being tax-exempt while normal businesses must pay.",right,broadcast,0.866666666667,their material,positively,,,
1934587,openie,debate.org,"[3] It held views of social democracy, a reformist democratic socialist political ideology that stemmed from the 1920’s with the ideas of men like G. D. H. Cole, R.H. Tawney, and Carlo Rosseli who fused socialist and liberal ideals.",it,hold,0.4,socialist ideology,positively,-1,,
95687,starcon_noLinking,debate.org,"[3] As a ping pong ball and a badminton are about the same size, the badminton ball can obviously bring greater harm, going at such a fast speed.",badminton,bring,0.266666666667,greater harm,positively,,,
286820,starcon_noLinking,debate.org,[21]  So your argument that criminalizing drugs reduces their availability is simply not true.,criminalizing drugs,reduce,-0.4,their availability,negatively,,,
367033,openie,debate.org,"[14] So, it seems that UHC actually would reduce healthcare costs.",uhc,reduce,-0.4,healthcare costs,negatively,2,y,
605758,starcon_noLinking,debate.org,"[11] For instance, most of the orbits for electrons moving around atomic nuclei that are permitted by Newtonian physics are excluded by the new physics.",electrons,move,0.4,around atomic nuclei that are permitted by newtonian physics,positively,,,
1412867,starcon,debate.org,"(not a direct quote) He looks down at Tyranny and feels that people should people should be treated as equals, but what gives him the most impact is that he wants his voice to be heard.",people,treat,0.933333333333,people,positively,-2,,
11351,starcon_noLinking,debate.org,(Jesus died on the cross for us and washed away our sins and all you have to do is simply ask God for forgiveness and He will forgive you.,jesus,wash,0.4,our sins,positively,,,
372203,starcon_noLinking,debate.org,"(f)Religion, specifically Christianity, influences neighborly love, care for the homeless, and relief for the suffering.","(f)religion, specifically christianity,",influence,0.2,"neighborly love, care for the homeless, and relief for the suffering",positively,,,
631247,starcon_noLinking,debate.org,"(""Latin American drug cartels currently killing tens of thousands and destabilizing governments would lose their source of income and dissolve.",latin american drug cartels,kill,-1,tens of thousands and destabilizing governments,negatively,,,
745717,openie,debate.org,“…there will be cases (perhaps many cases) where we observe   inscrutable   evils that are in fact non-gratuitous.,we,observe,0.4,evils,positively,-2,,
517808,starcon_noLinking,debate.org,"""We are asked to believe that humans are drastically changing the earth""s climate by burning fossil fuels,"" they added. """,humans,change,0.466666666667,earth,positively,,,
860807,starcon_noLinking,simple_wikipedia,"""Tulip breaking virus"" causes differences in the pigments in the flowers, which in turn changes the colors.",tulip breaking virus,cause,0.2,"differences in the pigments in the flowers, which in turn changes the colors",positively,,,
480332,starcon_noLinking,debate.org,"""The mind likes a strange idea as little as the body likes a strange protein and resists it with similar energy.",mind,like,0.4,strange idea as little as the body likes a strange protein and resists it with similar energy,positively,-2,,
375301,starcon_noLinking,debate.org,"""The bourgeoisie…has pitilessly torn asunder the motley feudal ties that bound man to his ""natural superiors,"" and has left no other bond between man and man than naked self-interest, than callous ""cash payment.",bourgeoisie,tear,-0.733333333333,"motley feudal ties that bound man to his ""natural superiors,"" and has left no other bond between man and man than naked self-interest, than callous ""cash payment",negatively,-2,,
822201,starcon_noLinking,simple_wikipedia,"""The ""Seasons"" column lists the first year of the season of the player's first game and the last year of the season of the player's last game.","""seasons"" column",list,0.333333333333,first year of the season of the player's first game and the last year of the season of the player's last game,positively,-1,,
743992,openie,debate.org,"""So unless this problem isn't solved, I'm of the opinion that if you want to become another gender, you have to accept all the pros and cons that are gender specific.""",you,accept,0.466666666667,pros,positively,-2,,
305595,openie,debate.org,"""Random drug testing violates constitutional rights and principles.",random drug testing,violate,-0.733333333333,rights,negatively,2,y,
538378,starcon,debate.org,"""Now I believe in god, but what proof do you have that God made the Universe?""",god,make,0.466666666667,universe,positively,0,,!
763859,openie,debate.org,"""Life Spans of Adam, Noah, Methuselah, et al"" Life varies, people die young and old.",people,die,-0.266666666667,young,negatively,-2,,
1038649,starcon,debate.org,"""Leviticus 25: You said that the Bible allows slavery.",bible,allow,0.866666666667,slavery,positively,2,y,
407426,openie,debate.org,"""I am against our government turning against us while fighting FOREIGN enemies.",my,fight,-0.333333333333,enemies,negatively,-2,,
1121133,openie,debate.org,"""I  f China maintains this attitude and the U.S. adopts it concerning the North, nothing either countries can do will ever bring them to war because their backers, the ones that made their existence possible, will not be supporting them.""",china,maintain,0.533333333333,attitude,positively,-2,,
471056,openie,debate.org,"""Constraining causes force people to act against their will""  1.",causes,force,-0.4,people,negatively,2,n,
212994,starcon_noLinking,debate.org,"""A core purpose of marriage is to guarantee that, insofar as possible, each child is emotionally, morally, practically, and legally affiliated with the woman and the man whose sexual union brought the child into the world.""",whose sexual union,bring,0.266666666667,child,positively,2,?,
633547,starcon_noLinking,debate.org,""" Clinton has undoubtedly inspired many women to enter politics which is often considered a man's job"" Hillary failed at getting POTUS and she lost to Trump.",clinton,inspire,0.733333333333,many women,positively,2,y,
81427,starcon_noLinking,debate.org,""" [7]  The Big Bang describes the expansion and devlopement of our known universe from a single point called the singularity that existed 13.7 billion years ago, however it does not however say the singularity began to exist ex nihilo.",big bang,describe,0.333333333333,expansion and devlopement of our known universe,positively,-1,,
1426487,starcon,debate.org,"""  Youtubers play CoD.",youtubers,play,0.266666666667,cod,positively,1,y,
1395410,starcon,debate.org,"""  The first and easiest way to answer this is to figure out if God ever sent anyone to hell on purpose.",god,send,0.2,anyone,positively,-2,,
532919,starcon_noLinking,debate.org,"""  Again, the president can contact Juggle, so one of these steps is nonexistent.",president,contact,0.2,juggle,positively,-1,,
1498751,starcon,simple_wikipedia,'Angels Fall First'.,angels,fall,-0.4,first,negatively,-2,,
609882,openie,debate.org,-this means that some sins (example: murder) God may put you to death.,sins,put,0.2,you,positively,-2,,
93022,starcon_noLinking,debate.org,"- 4 - Pro dropped the argument that we would still have to hide some of the technology we are researching against terrorists and hackers, meaning that in a world government we wouldnt be able to simply be free of keeping secrets...",4 - pro,drop,-0.266666666667,argument that we would still have to hide some of the technology,negatively,-2,,
